File Name,MIoU Prediction 1,MIoU Prediction 2,Delta MIoU
bremen_000308_000019_gtFine_labelTrainIds.png,40,42.14,2.14
hamburg_000000_071942_gtFine_labelTrainIds.png,25.02,27.15,2.14
jena_000008_000019_gtFine_labelTrainIds.png,34.26,36.4,2.14
jena_000027_000019_gtFine_labelTrainIds.png,21.38,23.52,2.14
strasbourg_000001_010755_gtFine_labelTrainIds.png,35.68,37.81,2.14
aachen_000145_000019_gtFine_labelTrainIds.png,28.97,31.1,2.13
bremen_000263_000019_gtFine_labelTrainIds.png,29.34,31.47,2.13
cologne_000024_000019_gtFine_labelTrainIds.png,16.07,18.2,2.13
hamburg_000000_007737_gtFine_labelTrainIds.png,30.84,32.97,2.13
hamburg_000000_080169_gtFine_labelTrainIds.png,36.65,38.78,2.13
hanover_000000_000164_gtFine_labelTrainIds.png,32.85,34.98,2.13
monchengladbach_000000_020303_gtFine_labelTrainIds.png,34.27,36.39,2.13
ulm_000083_000019_gtFine_labelTrainIds.png,31.7,33.82,2.13
zurich_000034_000019_gtFine_labelTrainIds.png,31.02,33.15,2.13
zurich_000121_000019_gtFine_labelTrainIds.png,33.38,35.51,2.13
aachen_000135_000019_gtFine_labelTrainIds.png,27.88,29.99,2.12
erfurt_000056_000019_gtFine_labelTrainIds.png,37.63,39.75,2.12
hanover_000000_053604_gtFine_labelTrainIds.png,24.9,27.02,2.12
strasbourg_000001_006153_gtFine_labelTrainIds.png,31.9,34.02,2.12
stuttgart_000045_000019_gtFine_labelTrainIds.png,13.43,15.55,2.12
zurich_000021_000019_gtFine_labelTrainIds.png,25.9,28.02,2.12
aachen_000035_000019_gtFine_labelTrainIds.png,36.42,38.52,2.11
darmstadt_000043_000019_gtFine_labelTrainIds.png,35.27,37.38,2.11
hamburg_000000_069096_gtFine_labelTrainIds.png,29.72,31.84,2.11
krefeld_000000_023143_gtFine_labelTrainIds.png,25.87,27.98,2.11
strasbourg_000001_049143_gtFine_labelTrainIds.png,36.12,38.23,2.11
strasbourg_000001_049776_gtFine_labelTrainIds.png,40.85,42.96,2.11
strasbourg_000001_054275_gtFine_labelTrainIds.png,32.51,34.62,2.11
weimar_000012_000019_gtFine_labelTrainIds.png,25.53,27.64,2.11
aachen_000011_000019_gtFine_labelTrainIds.png,26.49,28.6,2.1
bremen_000053_000019_gtFine_labelTrainIds.png,46.49,48.59,2.1
krefeld_000000_011483_gtFine_labelTrainIds.png,28.08,30.17,2.1
strasbourg_000000_029729_gtFine_labelTrainIds.png,40.39,42.49,2.1
strasbourg_000001_036697_gtFine_labelTrainIds.png,30.15,32.24,2.1
weimar_000079_000019_gtFine_labelTrainIds.png,24.56,26.66,2.1
aachen_000018_000019_gtFine_labelTrainIds.png,33.86,35.95,2.09
bochum_000000_001828_gtFine_labelTrainIds.png,41.43,43.53,2.09
bremen_000303_000019_gtFine_labelTrainIds.png,33.95,36.04,2.09
cologne_000046_000019_gtFine_labelTrainIds.png,41.26,43.36,2.09
jena_000026_000019_gtFine_labelTrainIds.png,39.68,41.77,2.09
strasbourg_000001_030997_gtFine_labelTrainIds.png,30.29,32.38,2.09
strasbourg_000001_052497_gtFine_labelTrainIds.png,28.83,30.91,2.09
stuttgart_000035_000019_gtFine_labelTrainIds.png,24.59,26.68,2.09
tubingen_000025_000019_gtFine_labelTrainIds.png,32.09,34.18,2.09
cologne_000041_000019_gtFine_labelTrainIds.png,38.28,40.36,2.08
darmstadt_000066_000019_gtFine_labelTrainIds.png,27.54,29.62,2.08
erfurt_000085_000019_gtFine_labelTrainIds.png,28.27,30.35,2.08
hamburg_000000_014940_gtFine_labelTrainIds.png,30.76,32.84,2.08
jena_000112_000019_gtFine_labelTrainIds.png,38.92,40.99,2.08
strasbourg_000001_002081_gtFine_labelTrainIds.png,20.07,22.15,2.08
strasbourg_000001_018155_gtFine_labelTrainIds.png,37.9,39.97,2.08
weimar_000004_000019_gtFine_labelTrainIds.png,27.93,30.01,2.08
erfurt_000069_000019_gtFine_labelTrainIds.png,28.97,31.04,2.07
hamburg_000000_046510_gtFine_labelTrainIds.png,30.35,32.41,2.07
hanover_000000_024989_gtFine_labelTrainIds.png,38.46,40.54,2.07
jena_000002_000019_gtFine_labelTrainIds.png,25.31,27.38,2.07
strasbourg_000000_016436_gtFine_labelTrainIds.png,31.96,34.03,2.07
strasbourg_000000_031602_gtFine_labelTrainIds.png,29.47,31.53,2.07
strasbourg_000001_001449_gtFine_labelTrainIds.png,25.15,27.22,2.07
bochum_000000_004032_gtFine_labelTrainIds.png,21.54,23.6,2.06
bremen_000243_000019_gtFine_labelTrainIds.png,36.01,38.07,2.06
hamburg_000000_041667_gtFine_labelTrainIds.png,29.63,31.68,2.06
hamburg_000000_098400_gtFine_labelTrainIds.png,28.46,30.52,2.06
krefeld_000000_006274_gtFine_labelTrainIds.png,38.61,40.67,2.06
strasbourg_000001_055860_gtFine_labelTrainIds.png,31.83,33.88,2.06
zurich_000026_000019_gtFine_labelTrainIds.png,30.29,32.34,2.06
aachen_000026_000019_gtFine_labelTrainIds.png,29.63,31.68,2.05
dusseldorf_000016_000019_gtFine_labelTrainIds.png,24.68,26.73,2.05
hamburg_000000_036527_gtFine_labelTrainIds.png,35.36,37.41,2.05
hamburg_000000_053776_gtFine_labelTrainIds.png,30.07,32.12,2.05
monchengladbach_000000_001294_gtFine_labelTrainIds.png,39.21,41.26,2.05
strasbourg_000001_018872_gtFine_labelTrainIds.png,19.58,21.63,2.05
weimar_000093_000019_gtFine_labelTrainIds.png,28.02,30.06,2.05
bremen_000201_000019_gtFine_labelTrainIds.png,31.77,33.81,2.04
cologne_000062_000019_gtFine_labelTrainIds.png,35.71,37.75,2.04
cologne_000097_000019_gtFine_labelTrainIds.png,21.35,23.39,2.04
hamburg_000000_069417_gtFine_labelTrainIds.png,32.12,34.17,2.04
krefeld_000000_026919_gtFine_labelTrainIds.png,29.82,31.86,2.04
strasbourg_000000_019229_gtFine_labelTrainIds.png,28.56,30.6,2.04
strasbourg_000001_035562_gtFine_labelTrainIds.png,30.72,32.77,2.04
strasbourg_000001_053222_gtFine_labelTrainIds.png,30.8,32.84,2.04
strasbourg_000001_059675_gtFine_labelTrainIds.png,31.46,33.5,2.04
ulm_000016_000019_gtFine_labelTrainIds.png,20.18,22.22,2.04
ulm_000086_000019_gtFine_labelTrainIds.png,26.69,28.73,2.04
cologne_000047_000019_gtFine_labelTrainIds.png,37.35,39.38,2.03
cologne_000104_000019_gtFine_labelTrainIds.png,28.04,30.07,2.03
darmstadt_000042_000019_gtFine_labelTrainIds.png,29.43,31.47,2.03
hamburg_000000_062371_gtFine_labelTrainIds.png,36.95,38.98,2.03
hamburg_000000_064825_gtFine_labelTrainIds.png,32.64,34.67,2.03
jena_000084_000019_gtFine_labelTrainIds.png,29.96,31.99,2.03
strasbourg_000001_001722_gtFine_labelTrainIds.png,22.3,24.33,2.03
weimar_000045_000019_gtFine_labelTrainIds.png,30.56,32.59,2.03
zurich_000085_000019_gtFine_labelTrainIds.png,28.66,30.69,2.03
cologne_000152_000019_gtFine_labelTrainIds.png,42.07,44.09,2.02
dusseldorf_000023_000019_gtFine_labelTrainIds.png,21.79,23.8,2.02
dusseldorf_000185_000019_gtFine_labelTrainIds.png,37.62,39.64,2.02
erfurt_000108_000019_gtFine_labelTrainIds.png,31.79,33.81,2.02
krefeld_000000_023698_gtFine_labelTrainIds.png,32.29,34.31,2.02
strasbourg_000000_019891_gtFine_labelTrainIds.png,34.64,36.66,2.02
strasbourg_000001_059433_gtFine_labelTrainIds.png,35.24,37.26,2.02
stuttgart_000114_000019_gtFine_labelTrainIds.png,20.44,22.46,2.02
zurich_000013_000019_gtFine_labelTrainIds.png,27.69,29.71,2.02
bochum_000000_006746_gtFine_labelTrainIds.png,30.18,32.19,2.01
bremen_000203_000019_gtFine_labelTrainIds.png,30.55,32.57,2.01
cologne_000110_000019_gtFine_labelTrainIds.png,28.33,30.35,2.01
darmstadt_000052_000019_gtFine_labelTrainIds.png,27.41,29.42,2.01
dusseldorf_000009_000019_gtFine_labelTrainIds.png,23.47,25.48,2.01
hamburg_000000_060907_gtFine_labelTrainIds.png,31.49,33.5,2.01
hamburg_000000_091900_gtFine_labelTrainIds.png,34.16,36.17,2.01
hanover_000000_014537_gtFine_labelTrainIds.png,36.9,38.91,2.01
hanover_000000_030781_gtFine_labelTrainIds.png,37.96,39.97,2.01
stuttgart_000180_000019_gtFine_labelTrainIds.png,19.93,21.93,2.01
weimar_000000_000019_gtFine_labelTrainIds.png,37.87,39.88,2.01
bremen_000239_000019_gtFine_labelTrainIds.png,33.62,35.62,2
hamburg_000000_042885_gtFine_labelTrainIds.png,30.03,32.02,2
hamburg_000000_070444_gtFine_labelTrainIds.png,28.66,30.66,2
hamburg_000000_098616_gtFine_labelTrainIds.png,16.94,18.94,2
monchengladbach_000000_021663_gtFine_labelTrainIds.png,30,32,2
strasbourg_000001_000710_gtFine_labelTrainIds.png,30.03,32.03,2
strasbourg_000001_042434_gtFine_labelTrainIds.png,34.78,36.77,2
tubingen_000010_000019_gtFine_labelTrainIds.png,36.03,38.03,2
ulm_000071_000019_gtFine_labelTrainIds.png,24.09,26.08,2
aachen_000162_000019_gtFine_labelTrainIds.png,26.46,28.45,1.99
hamburg_000000_095561_gtFine_labelTrainIds.png,34.14,36.13,1.99
hanover_000000_045188_gtFine_labelTrainIds.png,36.91,38.9,1.99
jena_000081_000019_gtFine_labelTrainIds.png,34.66,36.64,1.99
krefeld_000000_019697_gtFine_labelTrainIds.png,27,28.99,1.99
zurich_000055_000019_gtFine_labelTrainIds.png,29.73,31.72,1.99
dusseldorf_000045_000019_gtFine_labelTrainIds.png,37.18,39.16,1.98
dusseldorf_000120_000019_gtFine_labelTrainIds.png,31.18,33.16,1.98
dusseldorf_000199_000019_gtFine_labelTrainIds.png,27.17,29.15,1.98
stuttgart_000126_000019_gtFine_labelTrainIds.png,36.88,38.86,1.98
weimar_000126_000019_gtFine_labelTrainIds.png,31.8,33.78,1.98
zurich_000117_000019_gtFine_labelTrainIds.png,33.99,35.97,1.98
darmstadt_000036_000019_gtFine_labelTrainIds.png,31.55,33.53,1.97
hamburg_000000_071675_gtFine_labelTrainIds.png,38.95,40.92,1.97
krefeld_000000_023338_gtFine_labelTrainIds.png,31.07,33.05,1.97
krefeld_000000_024362_gtFine_labelTrainIds.png,32.47,34.44,1.97
strasbourg_000000_026316_gtFine_labelTrainIds.png,28.56,30.53,1.97
tubingen_000003_000019_gtFine_labelTrainIds.png,38.74,40.7,1.97
bremen_000016_000019_gtFine_labelTrainIds.png,23.39,25.35,1.96
bremen_000110_000019_gtFine_labelTrainIds.png,30.38,32.34,1.96
hamburg_000000_067338_gtFine_labelTrainIds.png,30.84,32.8,1.96
hanover_000000_045841_gtFine_labelTrainIds.png,36.37,38.33,1.96
monchengladbach_000000_030662_gtFine_labelTrainIds.png,36.64,38.6,1.96
strasbourg_000001_016681_gtFine_labelTrainIds.png,38.19,40.15,1.96
strasbourg_000001_051448_gtFine_labelTrainIds.png,22.97,24.92,1.96
stuttgart_000068_000019_gtFine_labelTrainIds.png,30.66,32.63,1.96
ulm_000004_000019_gtFine_labelTrainIds.png,38.53,40.49,1.96
zurich_000006_000019_gtFine_labelTrainIds.png,33.08,35.04,1.96
bremen_000034_000019_gtFine_labelTrainIds.png,25.97,27.93,1.95
cologne_000028_000019_gtFine_labelTrainIds.png,29.99,31.95,1.95
dusseldorf_000004_000019_gtFine_labelTrainIds.png,25.64,27.59,1.95
dusseldorf_000036_000019_gtFine_labelTrainIds.png,37.97,39.92,1.95
dusseldorf_000195_000019_gtFine_labelTrainIds.png,31.82,33.77,1.95
hanover_000000_021337_gtFine_labelTrainIds.png,27.8,29.75,1.95
hanover_000000_040456_gtFine_labelTrainIds.png,25.24,27.19,1.95
strasbourg_000000_010372_gtFine_labelTrainIds.png,33.47,35.42,1.95
strasbourg_000001_005666_gtFine_labelTrainIds.png,30.23,32.18,1.95
strasbourg_000001_057930_gtFine_labelTrainIds.png,34.77,36.72,1.95
zurich_000084_000019_gtFine_labelTrainIds.png,35.17,37.12,1.95
dusseldorf_000081_000019_gtFine_labelTrainIds.png,32.98,34.92,1.94
dusseldorf_000107_000019_gtFine_labelTrainIds.png,29.67,31.61,1.94
erfurt_000046_000019_gtFine_labelTrainIds.png,24.9,26.84,1.94
hamburg_000000_000629_gtFine_labelTrainIds.png,28.52,30.46,1.94
strasbourg_000000_017761_gtFine_labelTrainIds.png,29.48,31.42,1.94
weimar_000005_000019_gtFine_labelTrainIds.png,38.52,40.46,1.94
bremen_000107_000019_gtFine_labelTrainIds.png,35.47,37.39,1.93
bremen_000113_000019_gtFine_labelTrainIds.png,21.51,23.44,1.93
bremen_000267_000019_gtFine_labelTrainIds.png,31.82,33.75,1.93
dusseldorf_000018_000019_gtFine_labelTrainIds.png,33.06,34.99,1.93
dusseldorf_000085_000019_gtFine_labelTrainIds.png,28.82,30.75,1.93
dusseldorf_000159_000019_gtFine_labelTrainIds.png,32.89,34.83,1.93
hanover_000000_052729_gtFine_labelTrainIds.png,28.87,30.8,1.93
monchengladbach_000000_009930_gtFine_labelTrainIds.png,36.28,38.21,1.93
strasbourg_000001_000778_gtFine_labelTrainIds.png,35.47,37.4,1.93
erfurt_000000_000019_gtFine_labelTrainIds.png,36.46,38.37,1.92
hanover_000000_047499_gtFine_labelTrainIds.png,28.02,29.94,1.92
strasbourg_000001_030269_gtFine_labelTrainIds.png,26.99,28.91,1.92
stuttgart_000018_000019_gtFine_labelTrainIds.png,29.97,31.89,1.92
stuttgart_000102_000019_gtFine_labelTrainIds.png,23.41,25.33,1.92
zurich_000075_000019_gtFine_labelTrainIds.png,25.29,27.21,1.92
bremen_000215_000019_gtFine_labelTrainIds.png,31.08,32.99,1.91
cologne_000096_000019_gtFine_labelTrainIds.png,24.62,26.53,1.91
darmstadt_000028_000019_gtFine_labelTrainIds.png,34.41,36.32,1.91
dusseldorf_000051_000019_gtFine_labelTrainIds.png,25.24,27.15,1.91
erfurt_000050_000019_gtFine_labelTrainIds.png,36.29,38.21,1.91
hamburg_000000_039546_gtFine_labelTrainIds.png,35.23,37.14,1.91
hanover_000000_010553_gtFine_labelTrainIds.png,22.92,24.84,1.91
hanover_000000_052013_gtFine_labelTrainIds.png,35.22,37.13,1.91
krefeld_000000_031257_gtFine_labelTrainIds.png,33.29,35.2,1.91
strasbourg_000000_023064_gtFine_labelTrainIds.png,35.39,37.3,1.91
strasbourg_000001_037906_gtFine_labelTrainIds.png,41.74,43.66,1.91
tubingen_000103_000019_gtFine_labelTrainIds.png,33.71,35.63,1.91
aachen_000167_000019_gtFine_labelTrainIds.png,29.59,31.48,1.9
bremen_000305_000019_gtFine_labelTrainIds.png,31.87,33.77,1.9
cologne_000012_000019_gtFine_labelTrainIds.png,33.27,35.18,1.9
dusseldorf_000136_000019_gtFine_labelTrainIds.png,23.74,25.64,1.9
hamburg_000000_030953_gtFine_labelTrainIds.png,37.41,39.31,1.9
hamburg_000000_037741_gtFine_labelTrainIds.png,37,38.9,1.9
hanover_000000_040294_gtFine_labelTrainIds.png,32.01,33.91,1.9
jena_000039_000019_gtFine_labelTrainIds.png,30.4,32.3,1.9
zurich_000014_000019_gtFine_labelTrainIds.png,40.94,42.84,1.9
zurich_000092_000019_gtFine_labelTrainIds.png,27.79,29.69,1.9
dusseldorf_000091_000019_gtFine_labelTrainIds.png,29.86,31.75,1.89
hamburg_000000_032906_gtFine_labelTrainIds.png,36.1,37.98,1.89
tubingen_000056_000019_gtFine_labelTrainIds.png,32.11,34,1.89
ulm_000037_000019_gtFine_labelTrainIds.png,28.59,30.48,1.89
weimar_000030_000019_gtFine_labelTrainIds.png,23.53,25.43,1.89
bremen_000206_000019_gtFine_labelTrainIds.png,37.75,39.63,1.88
dusseldorf_000057_000019_gtFine_labelTrainIds.png,28.35,30.24,1.88
dusseldorf_000155_000019_gtFine_labelTrainIds.png,20.73,22.61,1.88
strasbourg_000000_030706_gtFine_labelTrainIds.png,27.39,29.27,1.88
strasbourg_000001_034633_gtFine_labelTrainIds.png,33.04,34.92,1.88
aachen_000102_000019_gtFine_labelTrainIds.png,29.54,31.41,1.87
bochum_000000_005936_gtFine_labelTrainIds.png,30.04,31.91,1.87
strasbourg_000000_004951_gtFine_labelTrainIds.png,31.74,33.61,1.87
strasbourg_000000_011225_gtFine_labelTrainIds.png,30.57,32.43,1.87
aachen_000042_000019_gtFine_labelTrainIds.png,31.75,33.62,1.86
aachen_000068_000019_gtFine_labelTrainIds.png,39.12,40.98,1.86
bremen_000039_000019_gtFine_labelTrainIds.png,22.71,24.57,1.86
bremen_000236_000019_gtFine_labelTrainIds.png,38.78,40.64,1.86
darmstadt_000074_000019_gtFine_labelTrainIds.png,33.73,35.58,1.86
hamburg_000000_030279_gtFine_labelTrainIds.png,33.74,35.6,1.86
hanover_000000_041610_gtFine_labelTrainIds.png,31.5,33.36,1.86
ulm_000040_000019_gtFine_labelTrainIds.png,37.95,39.81,1.86
weimar_000017_000019_gtFine_labelTrainIds.png,36.9,38.76,1.86
zurich_000096_000019_gtFine_labelTrainIds.png,30.16,32.02,1.86
bochum_000000_033331_gtFine_labelTrainIds.png,23.92,25.76,1.85
dusseldorf_000131_000019_gtFine_labelTrainIds.png,31.49,33.35,1.85
hamburg_000000_005639_gtFine_labelTrainIds.png,29.28,31.13,1.85
hamburg_000000_054220_gtFine_labelTrainIds.png,29.13,30.98,1.85
jena_000004_000019_gtFine_labelTrainIds.png,32.67,34.52,1.85
krefeld_000000_018866_gtFine_labelTrainIds.png,26.45,28.31,1.85
monchengladbach_000000_031623_gtFine_labelTrainIds.png,35.78,37.63,1.85
strasbourg_000001_048121_gtFine_labelTrainIds.png,32.56,34.4,1.85
tubingen_000090_000019_gtFine_labelTrainIds.png,38.41,40.26,1.85
aachen_000020_000019_gtFine_labelTrainIds.png,25.4,27.23,1.84
dusseldorf_000072_000019_gtFine_labelTrainIds.png,28.05,29.89,1.84
dusseldorf_000089_000019_gtFine_labelTrainIds.png,28.91,30.74,1.84
dusseldorf_000175_000019_gtFine_labelTrainIds.png,20.35,22.18,1.84
hamburg_000000_091038_gtFine_labelTrainIds.png,36.18,38.03,1.84
krefeld_000000_033478_gtFine_labelTrainIds.png,34.94,36.78,1.84
strasbourg_000000_013223_gtFine_labelTrainIds.png,32.51,34.35,1.84
tubingen_000052_000019_gtFine_labelTrainIds.png,34.81,36.64,1.84
ulm_000057_000019_gtFine_labelTrainIds.png,37.26,39.1,1.84
zurich_000065_000019_gtFine_labelTrainIds.png,26.25,28.1,1.84
zurich_000107_000019_gtFine_labelTrainIds.png,27.91,29.75,1.84
bremen_000096_000019_gtFine_labelTrainIds.png,28.66,30.49,1.83
bremen_000235_000019_gtFine_labelTrainIds.png,35.1,36.93,1.83
bremen_000282_000019_gtFine_labelTrainIds.png,32.74,34.57,1.83
cologne_000134_000019_gtFine_labelTrainIds.png,31.38,33.21,1.83
hamburg_000000_037036_gtFine_labelTrainIds.png,31.21,33.04,1.83
hamburg_000000_093787_gtFine_labelTrainIds.png,24.43,26.26,1.83
monchengladbach_000000_002255_gtFine_labelTrainIds.png,41.01,42.84,1.83
strasbourg_000001_060821_gtFine_labelTrainIds.png,31.63,33.46,1.83
tubingen_000034_000019_gtFine_labelTrainIds.png,27.48,29.31,1.83
aachen_000062_000019_gtFine_labelTrainIds.png,31.11,32.93,1.82
bremen_000221_000019_gtFine_labelTrainIds.png,41.19,43,1.82
cologne_000116_000019_gtFine_labelTrainIds.png,34.71,36.53,1.82
hamburg_000000_066424_gtFine_labelTrainIds.png,29.91,31.74,1.82
hamburg_000000_085413_gtFine_labelTrainIds.png,22.64,24.46,1.82
hanover_000000_016038_gtFine_labelTrainIds.png,37.62,39.44,1.82
hanover_000000_025437_gtFine_labelTrainIds.png,38.08,39.9,1.82
monchengladbach_000000_013352_gtFine_labelTrainIds.png,33.43,35.25,1.82
strasbourg_000001_022560_gtFine_labelTrainIds.png,25.18,27,1.82
aachen_000118_000019_gtFine_labelTrainIds.png,34.68,36.49,1.81
aachen_000127_000019_gtFine_labelTrainIds.png,29.39,31.2,1.81
bremen_000252_000019_gtFine_labelTrainIds.png,37.83,39.64,1.81
hamburg_000000_013577_gtFine_labelTrainIds.png,32.79,34.6,1.81
hamburg_000000_105296_gtFine_labelTrainIds.png,24.73,26.54,1.81
hanover_000000_048508_gtFine_labelTrainIds.png,34.49,36.29,1.81
strasbourg_000001_008771_gtFine_labelTrainIds.png,32.46,34.27,1.81
strasbourg_000001_039558_gtFine_labelTrainIds.png,28.22,30.04,1.81
strasbourg_000001_052979_gtFine_labelTrainIds.png,32.17,33.97,1.81
stuttgart_000115_000019_gtFine_labelTrainIds.png,27.35,29.16,1.81
weimar_000053_000019_gtFine_labelTrainIds.png,35.96,37.77,1.81
zurich_000041_000019_gtFine_labelTrainIds.png,40.79,42.6,1.81
zurich_000090_000019_gtFine_labelTrainIds.png,32.16,33.98,1.81
darmstadt_000029_000019_gtFine_labelTrainIds.png,32.97,34.77,1.8
hamburg_000000_088939_gtFine_labelTrainIds.png,30.57,32.37,1.8
hanover_000000_032351_gtFine_labelTrainIds.png,29.78,31.58,1.8
hanover_000000_035768_gtFine_labelTrainIds.png,35.18,36.97,1.8
krefeld_000000_032390_gtFine_labelTrainIds.png,33.03,34.83,1.8
bochum_000000_017216_gtFine_labelTrainIds.png,29.7,31.48,1.79
cologne_000021_000019_gtFine_labelTrainIds.png,38.73,40.51,1.79
darmstadt_000013_000019_gtFine_labelTrainIds.png,35.05,36.84,1.79
dusseldorf_000069_000019_gtFine_labelTrainIds.png,30.65,32.45,1.79
hamburg_000000_062964_gtFine_labelTrainIds.png,32.6,34.39,1.79
monchengladbach_000000_026602_gtFine_labelTrainIds.png,35.48,37.27,1.79
strasbourg_000000_004112_gtFine_labelTrainIds.png,34.43,36.21,1.79
strasbourg_000001_004106_gtFine_labelTrainIds.png,24.37,26.16,1.79
strasbourg_000001_009246_gtFine_labelTrainIds.png,31.68,33.47,1.79
tubingen_000033_000019_gtFine_labelTrainIds.png,30.67,32.46,1.79
tubingen_000140_000019_gtFine_labelTrainIds.png,39.49,41.28,1.79
weimar_000112_000019_gtFine_labelTrainIds.png,35.97,37.77,1.79
zurich_000071_000019_gtFine_labelTrainIds.png,25.58,27.38,1.79
zurich_000108_000019_gtFine_labelTrainIds.png,31.92,33.71,1.79
bremen_000223_000019_gtFine_labelTrainIds.png,33.42,35.2,1.78
dusseldorf_000188_000019_gtFine_labelTrainIds.png,20.44,22.22,1.78
hamburg_000000_025986_gtFine_labelTrainIds.png,34.44,36.23,1.78
strasbourg_000000_006995_gtFine_labelTrainIds.png,36.1,37.88,1.78
strasbourg_000001_004983_gtFine_labelTrainIds.png,31.66,33.44,1.78
stuttgart_000037_000019_gtFine_labelTrainIds.png,26.73,28.51,1.78
weimar_000047_000019_gtFine_labelTrainIds.png,25.43,27.22,1.78
bremen_000003_000019_gtFine_labelTrainIds.png,27.79,29.56,1.77
bremen_000085_000019_gtFine_labelTrainIds.png,36.74,38.51,1.77
bremen_000152_000019_gtFine_labelTrainIds.png,37.82,39.59,1.77
jena_000014_000019_gtFine_labelTrainIds.png,33.01,34.78,1.77
strasbourg_000000_003846_gtFine_labelTrainIds.png,36.85,38.62,1.77
strasbourg_000000_004660_gtFine_labelTrainIds.png,27.5,29.27,1.77
strasbourg_000001_025833_gtFine_labelTrainIds.png,29.35,31.11,1.77
stuttgart_000192_000019_gtFine_labelTrainIds.png,30.1,31.88,1.77
ulm_000066_000019_gtFine_labelTrainIds.png,28.22,29.99,1.77
zurich_000020_000019_gtFine_labelTrainIds.png,32.75,34.52,1.77
bochum_000000_000313_gtFine_labelTrainIds.png,31.63,33.39,1.76
bremen_000098_000019_gtFine_labelTrainIds.png,30.37,32.13,1.76
darmstadt_000033_000019_gtFine_labelTrainIds.png,39.3,41.06,1.76
hanover_000000_011971_gtFine_labelTrainIds.png,31.76,33.51,1.76
krefeld_000000_021000_gtFine_labelTrainIds.png,33.6,35.36,1.76
stuttgart_000159_000019_gtFine_labelTrainIds.png,32.02,33.78,1.76
zurich_000032_000019_gtFine_labelTrainIds.png,35.68,37.44,1.76
aachen_000010_000019_gtFine_labelTrainIds.png,33.89,35.64,1.75
bremen_000293_000019_gtFine_labelTrainIds.png,26.04,27.79,1.75
cologne_000121_000019_gtFine_labelTrainIds.png,40.43,42.18,1.75
darmstadt_000054_000019_gtFine_labelTrainIds.png,32.49,34.24,1.75
dusseldorf_000067_000019_gtFine_labelTrainIds.png,32.98,34.74,1.75
jena_000090_000019_gtFine_labelTrainIds.png,34.42,36.17,1.75
weimar_000141_000019_gtFine_labelTrainIds.png,33.43,35.18,1.75
aachen_000027_000019_gtFine_labelTrainIds.png,29.58,31.32,1.74
cologne_000040_000019_gtFine_labelTrainIds.png,29.16,30.89,1.74
cologne_000059_000019_gtFine_labelTrainIds.png,26.54,28.28,1.74
hamburg_000000_037279_gtFine_labelTrainIds.png,25.44,27.18,1.74
hanover_000000_046572_gtFine_labelTrainIds.png,30.7,32.44,1.74
jena_000023_000019_gtFine_labelTrainIds.png,32.34,34.08,1.74
krefeld_000000_018514_gtFine_labelTrainIds.png,26.72,28.45,1.74
strasbourg_000001_008310_gtFine_labelTrainIds.png,23.36,25.1,1.74
strasbourg_000001_036937_gtFine_labelTrainIds.png,28.97,30.71,1.74
stuttgart_000077_000019_gtFine_labelTrainIds.png,32.12,33.86,1.74
weimar_000130_000019_gtFine_labelTrainIds.png,44.19,45.93,1.74
cologne_000026_000019_gtFine_labelTrainIds.png,29.93,31.67,1.73
krefeld_000000_016863_gtFine_labelTrainIds.png,22.15,23.89,1.73
monchengladbach_000000_028563_gtFine_labelTrainIds.png,37.33,39.06,1.73
strasbourg_000000_032346_gtFine_labelTrainIds.png,33.68,35.4,1.73
strasbourg_000001_029980_gtFine_labelTrainIds.png,29.34,31.07,1.73
strasbourg_000001_030120_gtFine_labelTrainIds.png,33.66,35.39,1.73
bochum_000000_007651_gtFine_labelTrainIds.png,31.44,33.16,1.72
bochum_000000_031152_gtFine_labelTrainIds.png,23.2,24.92,1.72
dusseldorf_000128_000019_gtFine_labelTrainIds.png,26.93,28.65,1.72
hanover_000000_039470_gtFine_labelTrainIds.png,31.67,33.39,1.72
jena_000078_000019_gtFine_labelTrainIds.png,28.68,30.41,1.72
monchengladbach_000001_002353_gtFine_labelTrainIds.png,30.25,31.97,1.72
strasbourg_000000_029339_gtFine_labelTrainIds.png,32.41,34.13,1.72
strasbourg_000001_003676_gtFine_labelTrainIds.png,23.03,24.75,1.72
strasbourg_000001_009795_gtFine_labelTrainIds.png,36.14,37.86,1.72
strasbourg_000001_042235_gtFine_labelTrainIds.png,25.68,27.4,1.72
tubingen_000049_000019_gtFine_labelTrainIds.png,38.53,40.25,1.72
tubingen_000135_000019_gtFine_labelTrainIds.png,31.73,33.44,1.72
weimar_000101_000019_gtFine_labelTrainIds.png,33.21,34.93,1.72
bremen_000256_000019_gtFine_labelTrainIds.png,33.74,35.45,1.71
hamburg_000000_048750_gtFine_labelTrainIds.png,27.11,28.82,1.71
hamburg_000000_062710_gtFine_labelTrainIds.png,35.42,37.14,1.71
hanover_000000_013094_gtFine_labelTrainIds.png,30.17,31.88,1.71
jena_000041_000019_gtFine_labelTrainIds.png,29.4,31.11,1.71
jena_000052_000019_gtFine_labelTrainIds.png,35.56,37.28,1.71
krefeld_000000_009574_gtFine_labelTrainIds.png,30.85,32.56,1.71
strasbourg_000000_016024_gtFine_labelTrainIds.png,37.02,38.73,1.71
ulm_000087_000019_gtFine_labelTrainIds.png,29.03,30.74,1.71
